theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,15,50,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,20,1,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,20,1,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,20,5,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,20,5,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,20,10,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,20,10,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,20,15,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,20,15,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,20,20,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,20,20,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,20,30,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,20,30,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,20,50,CVQ,semantic,last,0.7688,,0.7,0.8312,,160,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,20,50,FVQ,semantic,first,0.9,,0.85,0.9438,,160,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,25,1,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,25,1,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,25,5,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,25,5,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,25,10,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,25,10,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,25,15,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,25,15,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,25,20,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,25,20,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,25,30,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,25,30,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,25,50,CVQ,semantic,last,0.7312,,0.6625,0.8,,160,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,25,50,FVQ,semantic,first,1.0,,1.0,1.0,,160,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,30,1,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,30,1,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,30,5,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,30,5,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,30,10,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,30,10,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,30,15,CVQ,semantic,last,0.975,,0.925,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,30,15,FVQ,semantic,first,0.975,,0.925,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,30,20,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,30,20,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,30,30,CVQ,semantic,last,0.9375,,0.875,0.9875,,80,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,30,30,FVQ,semantic,first,1.0,,1.0,1.0,,80,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,30,50,CVQ,semantic,last,0.62,,0.555,0.69,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,30,50,FVQ,semantic,first,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,40,1,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,40,1,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,40,5,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,40,5,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,40,10,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,40,10,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,40,15,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,40,15,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,40,20,CVQ,semantic,last,0.95,,0.9,0.9875,,80,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,40,20,FVQ,semantic,first,1.0,,1.0,1.0,,80,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,40,30,CVQ,semantic,last,0.7312,,0.6625,0.8,,160,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,40,30,FVQ,semantic,first,1.0,,1.0,1.0,,160,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,40,50,CVQ,semantic,last,0.355,,0.29,0.425,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,40,50,FVQ,semantic,first,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,45,1,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,45,1,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,45,5,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,45,5,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,45,10,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,45,10,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,45,15,CVQ,semantic,last,0.975,,0.925,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,45,15,FVQ,semantic,first,0.975,,0.925,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,45,20,CVQ,semantic,last,0.9,,0.825,0.9625,,80,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,45,20,FVQ,semantic,first,1.0,,1.0,1.0,,80,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,45,30,CVQ,semantic,last,0.585,,0.515,0.65,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gemini-2.5-pro,Gemini-2.5,True,base,semantic_multi,,45,30,FVQ,semantic,first,0.935,,0.8999,0.965,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gemini-2.5-pro/sweep_full_20260515_212025.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,1,1,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic_k1/gpt-4.1/sweep_full_20260519_144219.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,1,1,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic_k1/gpt-4.1/sweep_full_20260519_144219.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,1,5,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic_k1/gpt-4.1/sweep_full_20260519_144219.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,1,5,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic_k1/gpt-4.1/sweep_full_20260519_144219.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,1,10,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic_k1/gpt-4.1/sweep_full_20260519_144219.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,1,10,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic_k1/gpt-4.1/sweep_full_20260519_144219.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,1,15,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic_k1/gpt-4.1/sweep_full_20260519_144219.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,1,15,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic_k1/gpt-4.1/sweep_full_20260519_144219.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,1,20,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic_k1/gpt-4.1/sweep_full_20260519_144219.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,1,20,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic_k1/gpt-4.1/sweep_full_20260519_144219.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,1,30,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic_k1/gpt-4.1/sweep_full_20260519_144219.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,1,30,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic_k1/gpt-4.1/sweep_full_20260519_144219.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,1,50,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic_k1/gpt-4.1/sweep_full_20260519_144219.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,1,50,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic_k1/gpt-4.1/sweep_full_20260519_144219.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,2,1,CVQ,semantic,last,0.975,,0.925,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gpt-4.1/sweep_full_20260515_205642.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,2,1,FVQ,semantic,first,0.975,,0.925,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gpt-4.1/sweep_full_20260515_205642.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,2,5,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gpt-4.1/sweep_full_20260515_205642.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,2,5,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gpt-4.1/sweep_full_20260515_205642.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,2,10,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gpt-4.1/sweep_full_20260515_205642.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,2,10,FVQ,semantic,first,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gpt-4.1/sweep_full_20260515_205642.json
01_fvq_cvq,gpt-4.1,GPT-4.1,True,base,semantic_multi,,2,15,CVQ,semantic,last,1.0,,1.0,1.0,,40,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/gpt-4.1/sweep_full_20260515_205642.json
