model,num_keys,num_updates,format,position,accuracy,ci_lower,ci_upper,wilson_hw,n_trials,source_file
claude-4.5-haiku,10,50,landmark,6,0.965,0.935,0.985,0.0281,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,10,50,landmark,7,0.99,0.975,1.0,0.0189,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,10,50,landmark,8,0.96,0.93,0.985,0.0295,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,10,50,landmark,14,0.27,0.2099,0.33,0.0613,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,10,50,landmark,20,0.045,0.02,0.075,0.0309,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,10,50,landmark,26,0.055,0.0299,0.09,0.0334,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,10,50,landmark,31,0.055,0.025,0.0851,0.0334,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,10,50,landmark,37,0.01,0.0,0.025,0.0189,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,10,50,landmark,43,0.035,0.01,0.065,0.0281,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,10,50,landmark,49,0.02,0.005,0.04,0.0231,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,10,50,landmark,50,0.03,0.01,0.055,0.0265,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,10,50,landmark,last,0.895,0.85,0.935,0.0434,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_nolabel,1,0.995,0.985,1.0,0.0163,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_nolabel,2,0.995,0.985,1.0,0.0163,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_nolabel,3,0.87,0.82,0.915,0.0472,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_nolabel,4,0.355,0.29,0.425,0.0658,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_nolabel,5,0.09,0.05,0.13,0.0408,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_nolabel,6,0.095,0.055,0.135,0.0417,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_nolabel,7,0.08,0.045,0.12,0.0389,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_nolabel,8,0.06,0.03,0.095,0.0346,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_nolabel,9,0.055,0.025,0.09,0.0334,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_nolabel,10,0.08,0.045,0.12,0.0389,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_nolabel,last,0.91,0.865,0.945,0.0408,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_verbose,1,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_verbose,2,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_verbose,3,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_verbose,4,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_verbose,5,0.9861,0.9583,1.0,0.0433,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_verbose,6,0.9861,0.9583,1.0,0.0433,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_verbose,7,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_verbose,8,0.9861,0.9583,1.0,0.0433,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_verbose,9,0.9861,0.9583,1.0,0.0433,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_verbose,10,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,flat_verbose,last,0.9722,0.9306,1.0,0.0498,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,block,1,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,block,2,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,block,3,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,block,4,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,block,5,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,block,6,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,block,7,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,block,8,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,block,9,0.9722,0.9306,1.0,0.0498,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,block,10,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,block,last,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,landmark,1,0.9612,0.9223,0.9903,0.0434,103,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,landmark,2,0.9417,0.8932,0.9806,0.0497,103,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,landmark,3,0.9903,0.9709,1.0,0.0309,103,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,landmark,4,1.0,1.0,1.0,0.0252,103,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,landmark,5,1.0,1.0,1.0,0.0252,103,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,landmark,6,0.9903,0.9709,1.0,0.0309,103,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,landmark,7,0.9903,0.9709,1.0,0.0309,103,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,landmark,8,0.9709,0.932,1.0,0.0397,103,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,landmark,9,0.9612,0.9223,0.9903,0.0434,103,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,landmark,10,0.9903,0.9709,1.0,0.0309,103,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,10,landmark,last,1.0,1.0,1.0,0.0252,103,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_nolabel,1,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_nolabel,2,0.975,0.95,0.995,0.0249,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_nolabel,3,0.785,0.725,0.84,0.0569,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_nolabel,4,0.195,0.14,0.25,0.055,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_nolabel,5,0.05,0.02,0.085,0.0322,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_nolabel,6,0.01,0.0,0.025,0.0189,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_nolabel,7,0.0,0.0,0.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_nolabel,8,0.01,0.0,0.025,0.0189,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_nolabel,10,0.0,0.0,0.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_nolabel,11,0.015,0.0,0.035,0.0211,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_nolabel,13,0.01,0.0,0.025,0.0189,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_nolabel,14,0.01,0.0,0.025,0.0189,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_nolabel,16,0.0,0.0,0.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_nolabel,17,0.01,0.0,0.025,0.0189,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_nolabel,19,0.02,0.005,0.04,0.0231,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_nolabel,20,0.005,0.0,0.015,0.0163,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_nolabel,last,0.73,0.67,0.79,0.0613,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_verbose,1,1.0,1.0,1.0,0.029,89,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_verbose,2,1.0,1.0,1.0,0.029,89,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_verbose,3,1.0,1.0,1.0,0.029,89,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_verbose,4,1.0,1.0,1.0,0.029,89,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_verbose,5,1.0,1.0,1.0,0.029,89,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_verbose,6,1.0,1.0,1.0,0.029,89,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_verbose,7,1.0,1.0,1.0,0.029,89,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_verbose,8,1.0,1.0,1.0,0.029,89,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_verbose,10,1.0,1.0,1.0,0.029,89,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_verbose,11,0.9775,0.9438,1.0,0.0409,89,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_verbose,13,0.9888,0.9663,1.0,0.0355,89,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_verbose,14,0.9775,0.9438,1.0,0.0409,89,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_verbose,16,0.9888,0.9663,1.0,0.0355,89,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_verbose,17,1.0,1.0,1.0,0.029,89,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_verbose,19,0.9551,0.9101,0.9888,0.0497,89,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_verbose,20,0.9775,0.9438,1.0,0.0409,89,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,flat_verbose,last,0.9551,0.9101,0.9888,0.0497,89,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,block,1,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,block,2,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,block,3,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,block,4,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,block,5,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,block,6,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,block,7,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,block,8,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,block,10,0.9722,0.9306,1.0,0.0498,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,block,11,0.9861,0.9583,1.0,0.0433,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,block,13,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,block,14,0.9861,0.9583,1.0,0.0433,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,block,16,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,block,17,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,block,19,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,block,20,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,block,last,1.0,1.0,1.0,0.0354,72,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,landmark,1,0.98,0.96,0.995,0.0231,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,landmark,2,0.97,0.945,0.99,0.0265,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,landmark,3,0.995,0.985,1.0,0.0163,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,landmark,4,0.99,0.975,1.0,0.0189,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,landmark,5,0.985,0.965,1.0,0.0211,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,landmark,6,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,landmark,7,0.995,0.985,1.0,0.0163,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,landmark,8,0.99,0.975,1.0,0.0189,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,landmark,10,0.995,0.985,1.0,0.0163,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,landmark,11,0.99,0.975,1.0,0.0189,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,landmark,13,0.85,0.8,0.9,0.0499,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,landmark,14,0.89,0.845,0.93,0.0442,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,landmark,16,0.71,0.645,0.77,0.0625,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,landmark,17,0.555,0.485,0.6201,0.0682,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,landmark,19,0.485,0.415,0.555,0.0686,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,landmark,20,0.305,0.245,0.37,0.0634,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,20,landmark,last,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,50,flat_nolabel,1,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,50,flat_nolabel,2,0.99,0.975,1.0,0.0189,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,50,flat_nolabel,3,0.705,0.645,0.765,0.0628,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,50,flat_nolabel,4,0.225,0.17,0.28,0.0578,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,50,flat_nolabel,5,0.055,0.025,0.09,0.0334,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,50,flat_nolabel,6,0.005,0.0,0.015,0.0163,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,50,flat_nolabel,7,0.0,0.0,0.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,50,flat_nolabel,8,0.005,0.0,0.015,0.0163,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,50,flat_nolabel,14,0.0,0.0,0.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,50,flat_nolabel,20,0.015,0.0,0.035,0.0211,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,50,flat_nolabel,26,0.0,0.0,0.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
claude-4.5-haiku,5,50,flat_nolabel,31,0.005,0.0,0.015,0.0163,200,experiments_cloud/results/ucurve_proprietary/claude-haiku/ucurve_20260520_011947.json
