state,K,N,condition,layer,correctness_cv_auc,retrieval_all_auc,retrieval_wrong_auc,retrieval_correct_auc,behavioral_acc,n_trials,n_all,n_wrong,n_correct
lora,25,15,CVQ,34,0.6804695304695305,0.9978125,,0.9985589557517629,0.9675,400,400,13,387
lora,25,15,CVQ,35,0.6223443223443224,0.997875,,0.9982242089135196,0.9675,400,400,13,387
lora,25,15,IVQ_d10,0,,0.4569444444444444,,0.4305555555555555,1.0,60,60,0,60
lora,25,15,IVQ_d10,1,,0.5347222222222222,,0.4666666666666667,1.0,60,60,0,60
lora,25,15,IVQ_d10,2,,0.55,,0.5055555555555555,1.0,60,60,0,60
lora,25,15,IVQ_d10,3,,0.5666666666666667,,0.44444444444444436,1.0,60,60,0,60
lora,25,15,IVQ_d10,4,,0.5111111111111111,,0.43611111111111106,1.0,60,60,0,60
lora,25,15,IVQ_d10,5,,0.5263888888888888,,0.4125,1.0,60,60,0,60
lora,25,15,IVQ_d10,6,,0.5875,,0.48472222222222233,1.0,60,60,0,60
lora,25,15,IVQ_d10,7,,0.49027777777777776,,0.4097222222222222,1.0,60,60,0,60
lora,25,15,IVQ_d10,8,,0.538888888888889,,0.42638888888888893,1.0,60,60,0,60
lora,25,15,IVQ_d10,9,,0.5569444444444445,,0.5152777777777777,1.0,60,60,0,60
lora,25,15,IVQ_d10,10,,0.5444444444444445,,0.47361111111111115,1.0,60,60,0,60
lora,25,15,IVQ_d10,11,,0.5263888888888889,,0.41388888888888886,1.0,60,60,0,60
lora,25,15,IVQ_d10,12,,0.5055555555555555,,0.4222222222222222,1.0,60,60,0,60
lora,25,15,IVQ_d10,13,,0.4875,,0.4013888888888889,1.0,60,60,0,60
lora,25,15,IVQ_d10,14,,0.5291666666666666,,0.4083333333333334,1.0,60,60,0,60
lora,25,15,IVQ_d10,15,,0.5291666666666666,,0.3888888888888889,1.0,60,60,0,60
lora,25,15,IVQ_d10,16,,0.5291666666666666,,0.4333333333333333,1.0,60,60,0,60
lora,25,15,IVQ_d10,17,,0.5430555555555555,,0.44861111111111107,1.0,60,60,0,60
lora,25,15,IVQ_d10,18,,0.5541666666666667,,0.43194444444444446,1.0,60,60,0,60
lora,25,15,IVQ_d10,19,,0.5402777777777779,,0.4805555555555555,1.0,60,60,0,60
lora,25,15,IVQ_d10,20,,0.5152777777777778,,0.47222222222222215,1.0,60,60,0,60
lora,25,15,IVQ_d10,21,,0.5013888888888889,,0.5069444444444444,1.0,60,60,0,60
lora,25,15,IVQ_d10,22,,0.5305555555555557,,0.46388888888888885,1.0,60,60,0,60
lora,25,15,IVQ_d10,23,,0.4958333333333333,,0.5166666666666666,1.0,60,60,0,60
lora,25,15,IVQ_d10,24,,0.5180555555555555,,0.4736111111111111,1.0,60,60,0,60
lora,25,15,IVQ_d10,25,,0.513888888888889,,0.5180555555555555,1.0,60,60,0,60
lora,25,15,IVQ_d10,26,,0.5361111111111111,,0.44027777777777777,1.0,60,60,0,60
lora,25,15,IVQ_d10,27,,0.55,,0.47777777777777786,1.0,60,60,0,60
lora,25,15,IVQ_d10,28,,0.5222222222222224,,0.4652777777777778,1.0,60,60,0,60
lora,25,15,IVQ_d10,29,,0.4805555555555555,,0.475,1.0,60,60,0,60
lora,25,15,IVQ_d10,30,,0.5291666666666668,,0.4625,1.0,60,60,0,60
lora,25,15,IVQ_d10,31,,0.8347222222222221,,0.8458333333333332,1.0,60,60,0,60
lora,25,15,IVQ_d10,32,,0.9333333333333333,,0.976388888888889,1.0,60,60,0,60
lora,25,15,IVQ_d10,33,,0.9944444444444445,,1.0,1.0,60,60,0,60
lora,25,15,IVQ_d10,34,,1.0,,1.0,1.0,60,60,0,60
lora,25,15,IVQ_d10,35,,1.0,,1.0,1.0,60,60,0,60
lora,25,15,IVQ_d25,0,0.4858451536643026,0.5512117346938775,0.49020061728395065,0.5229143874805089,0.8536,280,280,41,239
lora,25,15,IVQ_d25,1,0.48571586879432627,0.5144132653061225,0.4439814814814815,0.49753451002213167,0.8536,280,280,41,239
lora,25,15,IVQ_d25,2,0.49404181442080386,0.5368622448979592,0.4775462962962963,0.5003421922941502,0.8536,280,280,41,239
lora,25,15,IVQ_d25,3,0.5609264184397162,0.555548469387755,0.5522376543209877,0.5216822908807404,0.8536,280,280,41,239
lora,25,15,IVQ_d25,4,0.511894208037825,0.5559311224489796,0.5680169753086419,0.5278809305995674,0.8536,280,280,41,239
lora,25,15,IVQ_d25,5,0.48945035460992903,0.5338010204081634,0.5721450617283951,0.5288572867939239,0.8536,280,280,41,239
lora,25,15,IVQ_d25,6,0.4990728427895982,0.5417729591836735,0.475925925925926,0.5163274215959962,0.8536,280,280,41,239
lora,25,15,IVQ_d25,7,0.523400561465721,0.5371811224489795,0.5367669753086419,0.5035427591041697,0.8536,280,280,41,239
lora,25,15,IVQ_d25,8,0.5536088947990544,0.5138392857142857,0.5533950617283951,0.5228583902343946,0.8536,280,280,41,239
lora,25,15,IVQ_d25,9,0.5848441193853429,0.4982142857142858,0.5552083333333334,0.4920349124163774,0.8536,280,280,41,239
lora,25,15,IVQ_d25,10,0.5607971335697399,0.5314413265306122,0.5372685185185185,0.5026718742140737,0.8536,280,280,41,239
lora,25,15,IVQ_d25,11,0.5494348404255319,0.5608418367346939,0.538425925925926,0.49874511153865503,0.8536,280,280,41,239
lora,25,15,IVQ_d25,12,0.5165410756501182,0.5182397959183673,0.5366126543209877,0.46765473316231576,0.8536,280,280,41,239
lora,25,15,IVQ_d25,13,0.5094414893617021,0.5119897959183672,0.5278935185185185,0.5042792506035914,0.8536,280,280,41,239
lora,25,15,IVQ_d25,14,0.5074541962174941,0.5035076530612245,0.5533950617283951,0.4931205123610483,0.8536,280,280,41,239
lora,25,15,IVQ_d25,15,0.5624482860520095,0.5091198979591837,0.5361111111111111,0.4791485903626578,0.8536,280,280,41,239
lora,25,15,IVQ_d25,16,0.5800938238770685,0.5240433673469387,0.5379243827160494,0.4991148112519491,0.8536,280,280,41,239
lora,25,15,IVQ_d25,17,0.5837802895981087,0.5053571428571428,0.5211419753086419,0.4974374481288667,0.8536,280,280,41,239
lora,25,15,IVQ_d25,18,0.5630762411347519,0.4996173469387755,0.6084876543209876,0.4880362374880539,0.8536,280,280,41,239
lora,25,15,IVQ_d25,19,0.5284500591016549,0.5255102040816327,0.5877700617283951,0.5215675063502843,0.8536,280,280,41,239
lora,25,15,IVQ_d25,20,0.482849438534279,0.5216836734693877,0.6297067901234568,0.538760547130426,0.8536,280,280,41,239
lora,25,15,IVQ_d25,21,0.440802304964539,0.5501275510204081,0.5435185185185185,0.5351287425808561,0.8536,280,280,41,239
lora,25,15,IVQ_d25,22,0.39168144208037825,0.5321428571428571,0.5764274691358025,0.4975363569488456,0.8536,280,280,41,239
lora,25,15,IVQ_d25,23,0.3590130023640662,0.5502551020408164,0.5466435185185186,0.5208646524948443,0.8536,280,280,41,239
lora,25,15,IVQ_d25,24,0.382387706855792,0.5278061224489796,0.517361111111111,0.5101847791232835,0.8536,280,280,41,239
lora,25,15,IVQ_d25,25,0.3654403073286052,0.5676658163265306,0.5129243827160493,0.5092663456943816,0.8536,280,280,41,239
lora,25,15,IVQ_d25,26,0.39995197990543735,0.5263392857142858,0.5736111111111111,0.5362721474020422,0.8536,280,280,41,239
lora,25,15,IVQ_d25,27,0.45038416075650123,0.5385841836734694,0.4893904320987654,0.50518558076807,0.8536,280,280,41,239
lora,25,15,IVQ_d25,28,0.4917220744680851,0.5183035714285714,0.5053240740740741,0.516454387983502,0.8536,280,280,41,239
lora,25,15,IVQ_d25,29,0.45177674349881797,0.5385204081632654,0.4811728395061728,0.5261513819727378,0.8536,280,280,41,239
lora,25,15,IVQ_d25,30,0.42507018321513,0.5307397959183673,0.4138888888888889,0.5125406323877069,0.8536,280,280,41,239
lora,25,15,IVQ_d25,31,0.4525967789598108,0.8213010204081634,0.6334876543209876,0.7625590230622201,0.8536,280,280,41,239
lora,25,15,IVQ_d25,32,0.5039930555555556,0.9480229591836734,0.9182484567901235,0.9501120337885418,0.8536,280,280,41,239
lora,25,15,IVQ_d25,33,0.5203900709219857,0.9793367346938776,0.98125,0.978902516850259,0.8536,280,280,41,239
lora,25,15,IVQ_d25,34,0.5287788120567376,0.9805484693877551,0.990625,0.982808766850259,0.8536,280,280,41,239
lora,25,15,IVQ_d25,35,0.5287381796690307,0.986670918367347,0.990625,0.9836730892560736,0.8536,280,280,41,239
lora,25,15,IVQ_d50,0,0.38980463980463986,0.5706611570247935,0.5272853520106267,0.3119212962962963,0.3727,110,110,69,41
lora,25,15,IVQ_d50,1,0.3936813186813187,0.543388429752066,0.5221833111943002,0.3175154320987654,0.3727,110,110,69,41
lora,25,15,IVQ_d50,2,0.3242673992673993,0.5797520661157025,0.5037314334017631,0.3162037037037037,0.3727,110,110,69,41
lora,25,15,IVQ_d50,3,0.3788614163614164,0.6057851239669422,0.48989856297548606,0.3945216049382716,0.3727,110,110,69,41
lora,25,15,IVQ_d50,4,0.3005189255189255,0.5842975206611569,0.5683431952662722,0.41473765432098764,0.3727,110,110,69,41
lora,25,15,IVQ_d50,5,0.3312881562881563,0.5702479338842975,0.4781427363844946,0.3872685185185185,0.3727,110,110,69,41
lora,25,15,IVQ_d50,6,0.3881257631257632,0.5446280991735538,0.4469146238377008,0.2689814814814815,0.3727,110,110,69,41
lora,25,15,IVQ_d50,7,0.4144536019536019,0.5611570247933884,0.4761441854848448,0.29891975308641977,0.3727,110,110,69,41
lora,25,15,IVQ_d50,8,0.44682539682539685,0.5958677685950413,0.5109588213983819,0.3129243827160494,0.3727,110,110,69,41
lora,25,15,IVQ_d50,9,0.4682539682539682,0.575206611570248,0.5033268928873325,0.2818287037037037,0.3727,110,110,69,41
lora,25,15,IVQ_d50,10,0.45039682539682546,0.6049586776859505,0.547119913053979,0.3599537037037037,0.3727,110,110,69,41
lora,25,15,IVQ_d50,11,0.4436355311355311,0.5578512396694215,0.4786318077526869,0.42114197530864195,0.3727,110,110,69,41
lora,25,15,IVQ_d50,12,0.4174603174603174,0.6256198347107438,0.48593768868494147,0.2926697530864198,0.3727,110,110,69,41
lora,25,15,IVQ_d50,13,0.3979700854700855,0.5801652892561984,0.5140985388238135,0.3013888888888889,0.3727,110,110,69,41
lora,25,15,IVQ_d50,14,0.3944749694749694,0.587190082644628,0.5439379302016665,0.35042438271604937,0.3727,110,110,69,41
lora,25,15,IVQ_d50,15,0.3896520146520147,0.6078512396694215,0.5145936481101316,0.34911265432098765,0.3727,110,110,69,41
lora,25,15,IVQ_d50,16,0.4546550671550672,0.6033057851239668,0.5323873928269532,0.35042438271604937,0.3727,110,110,69,41
lora,25,15,IVQ_d50,17,0.45309829059829065,0.575206611570248,0.5110433522521435,0.35748456790123456,0.3727,110,110,69,41
lora,25,15,IVQ_d50,18,0.4554945054945055,0.6024793388429751,0.5393249607535322,0.3278935185185185,0.3727,110,110,69,41
lora,25,15,IVQ_d50,19,0.4552655677655677,0.5508264462809918,0.49389566477478564,0.37592592592592594,0.3727,110,110,69,41
lora,25,15,IVQ_d50,20,0.4803418803418803,0.5570247933884298,0.5700941915227629,0.4047067901234568,0.3727,110,110,69,41
lora,25,15,IVQ_d50,21,0.4857753357753357,0.5652892561983471,0.4937326409853882,0.37754629629629627,0.3727,110,110,69,41
lora,25,15,IVQ_d50,22,0.4520757020757021,0.5454545454545455,0.5112426035502958,0.3755787037037037,0.3727,110,110,69,41
lora,25,15,IVQ_d50,23,0.4606227106227106,0.5640495867768596,0.5891981644728898,0.3326388888888889,0.3727,110,110,69,41
lora,25,15,IVQ_d50,24,0.4388125763125763,0.5747933884297521,0.5702209878034055,0.41705246913580246,0.3727,110,110,69,41
lora,25,15,IVQ_d50,25,0.3964133089133089,0.5731404958677686,0.5358954232580606,0.38530092592592596,0.3727,110,110,69,41
lora,25,15,IVQ_d50,26,0.44432234432234435,0.5429752066115704,0.5509177635551261,0.3393904320987654,0.3727,110,110,69,41
lora,25,15,IVQ_d50,27,0.44835164835164837,0.5210743801652893,0.5617316749184881,0.36257716049382716,0.3727,110,110,69,41
lora,25,15,IVQ_d50,28,0.43018925518925516,0.5285123966942149,0.5405083927061949,0.31948302469135803,0.3727,110,110,69,41
lora,25,15,IVQ_d50,29,0.4353937728937728,0.5446280991735538,0.4665499335829006,0.41998456790123456,0.3727,110,110,69,41
lora,25,15,IVQ_d50,30,0.40044261294261296,0.5111570247933883,0.5024272430865837,0.4111111111111111,0.3727,110,110,69,41
lora,25,15,IVQ_d50,31,0.39903846153846156,0.5289256198347108,0.5596425552469508,0.45567129629629627,0.3727,110,110,69,41
lora,25,15,IVQ_d50,32,0.38467643467643464,0.7714876033057851,0.7257215312160367,0.6542438271604938,0.3727,110,110,69,41
lora,25,15,IVQ_d50,33,0.3961843711843712,0.8764462809917355,0.8676790242724308,0.9082175925925926,0.3727,110,110,69,41
lora,25,15,IVQ_d50,34,0.435927960927961,0.8752066115702479,0.8532302861973191,0.90625,0.3727,110,110,69,41
lora,25,15,IVQ_d50,35,0.4305708180708181,0.8338842975206614,0.8331904359376887,0.925,0.3727,110,110,69,41
lora,25,15,IVQ_d75,0,0.5083333333333334,0.44142011834319533,0.2876543209876543,0.459375,0.3077,130,130,90,40
lora,25,15,IVQ_d75,1,0.48472222222222233,0.44911242603550294,0.3314814814814815,0.44375,0.3077,130,130,90,40
lora,25,15,IVQ_d75,2,0.4333333333333334,0.3943786982248521,0.33086419753086427,0.45,0.3077,130,130,90,40
lora,25,15,IVQ_d75,3,0.39999999999999997,0.4328402366863905,0.3709876543209877,0.434375,0.3077,130,130,90,40
lora,25,15,IVQ_d75,4,0.39166666666666666,0.4366863905325443,0.3648148148148148,0.44375,0.3077,130,130,90,40
lora,25,15,IVQ_d75,5,0.4013888888888889,0.442603550295858,0.33518518518518514,0.4,0.3077,130,130,90,40
lora,25,15,IVQ_d75,6,0.4333333333333334,0.41923076923076924,0.3271604938271605,0.478125,0.3077,130,130,90,40
lora,25,15,IVQ_d75,7,0.47777777777777775,0.4233727810650888,0.3753086419753087,0.446875,0.3077,130,130,90,40
lora,25,15,IVQ_d75,8,0.44027777777777777,0.4159763313609467,0.34814814814814815,0.46875,0.3077,130,130,90,40
lora,25,15,IVQ_d75,9,0.42777777777777776,0.4325443786982248,0.341358024691358,0.475,0.3077,130,130,90,40
lora,25,15,IVQ_d75,10,0.42361111111111105,0.415680473372781,0.28395061728395066,0.4375,0.3077,130,130,90,40
lora,25,15,IVQ_d75,11,0.45,0.40976331360946744,0.3160493827160493,0.428125,0.3077,130,130,90,40
lora,25,15,IVQ_d75,12,0.4125,0.4162721893491124,0.37222222222222223,0.40625,0.3077,130,130,90,40
lora,25,15,IVQ_d75,13,0.43472222222222223,0.40177514792899405,0.35246913580246914,0.45625,0.3077,130,130,90,40
lora,25,15,IVQ_d75,14,0.41527777777777775,0.4171597633136094,0.3567901234567901,0.434375,0.3077,130,130,90,40
lora,25,15,IVQ_d75,15,0.45138888888888895,0.4233727810650888,0.3154320987654321,0.425,0.3077,130,130,90,40
lora,25,15,IVQ_d75,16,0.4708333333333333,0.41360946745562127,0.36296296296296293,0.39375,0.3077,130,130,90,40
lora,25,15,IVQ_d75,17,0.4486111111111112,0.4044378698224852,0.3240740740740741,0.415625,0.3077,130,130,90,40
lora,25,15,IVQ_d75,18,0.5194444444444444,0.4467455621301776,0.38209876543209875,0.40625,0.3077,130,130,90,40
lora,25,15,IVQ_d75,19,0.523611111111111,0.3878698224852071,0.3407407407407408,0.390625,0.3077,130,130,90,40
lora,25,15,IVQ_d75,20,0.5819444444444445,0.4784023668639053,0.3314814814814814,0.4625,0.3077,130,130,90,40
lora,25,15,IVQ_d75,21,0.6291666666666667,0.48579881656804735,0.38950617283950606,0.440625,0.3077,130,130,90,40
lora,25,15,IVQ_d75,22,0.6222222222222222,0.46893491124260356,0.3746913580246914,0.4375,0.3077,130,130,90,40
lora,25,15,IVQ_d75,23,0.6375,0.4437869822485208,0.37283950617283945,0.45625,0.3077,130,130,90,40
lora,25,15,IVQ_d75,24,0.6194444444444445,0.41360946745562127,0.4135802469135802,0.459375,0.3077,130,130,90,40
lora,25,15,IVQ_d75,25,0.5888888888888889,0.3594674556213017,0.34444444444444444,0.453125,0.3077,130,130,90,40
lora,25,15,IVQ_d75,26,0.5625,0.4171597633136095,0.34197530864197534,0.4125,0.3077,130,130,90,40
lora,25,15,IVQ_d75,27,0.5777777777777777,0.4177514792899409,0.3271604938271605,0.390625,0.3077,130,130,90,40
lora,25,15,IVQ_d75,28,0.5972222222222221,0.4497041420118343,0.3246913580246914,0.4,0.3077,130,130,90,40
lora,25,15,IVQ_d75,29,0.5694444444444444,0.4245562130177515,0.2993827160493827,0.428125,0.3077,130,130,90,40
lora,25,15,IVQ_d75,30,0.5791666666666666,0.4399408284023668,0.3296296296296296,0.425,0.3077,130,130,90,40
lora,25,15,IVQ_d75,31,0.49027777777777776,0.442603550295858,0.3388888888888889,0.496875,0.3077,130,130,90,40
lora,25,15,IVQ_d75,32,0.523611111111111,0.6724852071005917,0.5679012345679013,0.725,0.3077,130,130,90,40
lora,25,15,IVQ_d75,33,0.6180555555555556,0.7710059171597634,0.7802469135802469,0.871875,0.3077,130,130,90,40
lora,25,15,IVQ_d75,34,0.6277777777777779,0.7532544378698225,0.7777777777777778,0.803125,0.3077,130,130,90,40
lora,25,15,IVQ_d75,35,0.6458333333333334,0.7426035502958579,0.7796296296296297,0.734375,0.3077,130,130,90,40
lora,25,15,IVQ_d90,0,0.578125,0.5163194444444444,0.52734375,0.346875,0.3333,120,120,80,40
lora,25,15,IVQ_d90,1,0.53125,0.5253472222222222,0.50625,0.328125,0.3333,120,120,80,40
lora,25,15,IVQ_d90,2,0.5765625,0.5527777777777778,0.5640625,0.3625,0.3333,120,120,80,40
lora,25,15,IVQ_d90,3,0.5546875,0.5822916666666667,0.5046875,0.3625,0.3333,120,120,80,40
lora,25,15,IVQ_d90,4,0.525,0.5576388888888889,0.53359375,0.3875,0.3333,120,120,80,40
lora,25,15,IVQ_d90,5,0.5984375,0.5104166666666666,0.534375,0.36875,0.3333,120,120,80,40
lora,25,15,IVQ_d90,6,0.553125,0.5663194444444444,0.52109375,0.33125,0.3333,120,120,80,40
lora,25,15,IVQ_d90,7,0.540625,0.5270833333333333,0.5234375,0.38125,0.3333,120,120,80,40
lora,25,15,IVQ_d90,8,0.5359375,0.5131944444444445,0.534375,0.41875,0.3333,120,120,80,40
lora,25,15,IVQ_d90,9,0.5265625,0.5104166666666667,0.52890625,0.346875,0.3333,120,120,80,40
lora,25,15,IVQ_d90,10,0.4890625,0.5427083333333333,0.4703125,0.375,0.3333,120,120,80,40
lora,25,15,IVQ_d90,11,0.5125,0.5572916666666667,0.5078125,0.353125,0.3333,120,120,80,40
lora,25,15,IVQ_d90,12,0.446875,0.5364583333333333,0.56953125,0.3875,0.3333,120,120,80,40
lora,25,15,IVQ_d90,13,0.4609375,0.5354166666666667,0.51953125,0.384375,0.3333,120,120,80,40
lora,25,15,IVQ_d90,14,0.471875,0.5506944444444445,0.5484375,0.359375,0.3333,120,120,80,40
lora,25,15,IVQ_d90,15,0.5046875,0.5479166666666667,0.546875,0.340625,0.3333,120,120,80,40
lora,25,15,IVQ_d90,16,0.4828125,0.5385416666666667,0.52890625,0.3375,0.3333,120,120,80,40
lora,25,15,IVQ_d90,17,0.496875,0.5513888888888888,0.48828125,0.3875,0.3333,120,120,80,40
lora,25,15,IVQ_d90,18,0.49375,0.5482638888888889,0.49375,0.34375,0.3333,120,120,80,40
lora,25,15,IVQ_d90,19,0.5453125,0.51875,0.4796875,0.325,0.3333,120,120,80,40
lora,25,15,IVQ_d90,20,0.55,0.5430555555555556,0.51328125,0.3625,0.3333,120,120,80,40
lora,25,15,IVQ_d90,21,0.5609375,0.5430555555555556,0.5265625,0.3625,0.3333,120,120,80,40
lora,25,15,IVQ_d90,22,0.49375,0.5319444444444444,0.50546875,0.378125,0.3333,120,120,80,40
lora,25,15,IVQ_d90,23,0.515625,0.4920138888888889,0.49453125,0.403125,0.3333,120,120,80,40
lora,25,15,IVQ_d90,24,0.503125,0.46736111111111106,0.53515625,0.390625,0.3333,120,120,80,40
lora,25,15,IVQ_d90,25,0.4828125,0.5354166666666667,0.5578125,0.384375,0.3333,120,120,80,40
lora,25,15,IVQ_d90,26,0.440625,0.5333333333333334,0.48671875,0.44375,0.3333,120,120,80,40
lora,25,15,IVQ_d90,27,0.475,0.5142361111111111,0.50703125,0.41875,0.3333,120,120,80,40
lora,25,15,IVQ_d90,28,0.4515625,0.5298611111111111,0.5171875,0.403125,0.3333,120,120,80,40
lora,25,15,IVQ_d90,29,0.4171875,0.517361111111111,0.54765625,0.48125,0.3333,120,120,80,40
lora,25,15,IVQ_d90,30,0.484375,0.5197916666666667,0.55703125,0.490625,0.3333,120,120,80,40
lora,25,15,IVQ_d90,31,0.4859375,0.5930555555555557,0.6171875,0.45,0.3333,120,120,80,40
lora,25,15,IVQ_d90,32,0.5609375,0.7239583333333333,0.7328125,0.725,0.3333,120,120,80,40
