theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,block,2,30,FVQ,ordinal,first,1.0,,,,,100,,,,,,,raw,lora_intervention/experiments/gemma_results/block/results_K2N30.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,17,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,18,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,19,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,20,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,21,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,22,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,23,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,24,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,25,CVQ,semantic,25,0.4427083333333333,,0.37312328758604685,0.5122933790806198,0.0695850457472865,192,85,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,FVQ,semantic,first,0.93,,,,,100,,,,,,,raw,lora_intervention/experiments/gemma_results/block/results_K10N50.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,FVQ,ordinal,1,0.9,,0.8308609494456025,0.9691390505543975,0.06913905055439752,80,72,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,2,0.2222222222222222,,0.1544431458297046,0.29000129861473983,0.06777907639251761,144,32,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,3,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,4,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,5,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,6,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,7,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,8,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,9,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,10,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,11,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,12,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,13,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,14,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,15,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,16,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,17,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,18,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,19,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,20,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,21,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,22,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,23,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,24,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,25,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,26,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,27,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,28,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,29,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,30,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,31,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,32,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,33,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,34,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,35,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,36,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,37,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,38,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,39,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,40,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,41,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,42,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,43,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,44,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,45,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,46,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,47,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,48,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,49,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,CVQ,semantic,50,0.3181818181818182,,0.24988868899923494,0.3864749473644014,0.06829312918258325,176,56,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,50,CVQ,semantic,last,0.3,,,,,100,,,,,,,raw,lora_intervention/experiments/gemma_results/block/results_K10N50.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,100,FVQ,ordinal,1,0.9125,,0.846496063261101,0.9785039367388989,0.06600393673889889,80,73,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N100; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,10,100,CVQ,semantic,100,0.10416666666666667,,0.040562247710134586,0.16777108562319876,0.06360441895653209,96,10,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N100; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,20,20,FVQ,ordinal,1,0.8660714285714286,,0.801756246056594,0.9303866110862632,0.0643151825148346,112,97,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K20N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,plain,20,20,CVQ,semantic,20,0.2222222222222222,,0.1544431458297046,0.29000129861473983,0.06777907639251761,144,32,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K20N20; condition key base_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,2,30,FVQ,semantic,first,1.0,,,,,100,,,,,,,raw,lora_intervention/experiments/gemma_results/block/results_K2N30.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,2,30,FVQ,ordinal,1,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K2N30; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,2,30,CVQ,semantic,30,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K2N30; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,2,30,CVQ,semantic,last,1.0,,,,,100,,,,,,,raw,lora_intervention/experiments/gemma_results/block/results_K2N30.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,FVQ,ordinal,1,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,2,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,3,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,4,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,5,0.9125,,0.846496063261101,0.9785039367388989,0.06600393673889889,80,73,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,6,0.625,,0.5571076440563436,0.6928923559436564,0.06789235594365636,192,120,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,7,0.2875,,0.21784336102274177,0.3571566389772582,0.06965663897725821,160,46,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,8,0.25625,,0.18892068272943993,0.32357931727056,0.06732931727056005,160,41,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,9,0.046875,,0.0,0.1085951429654443,0.0617201429654443,64,3,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,10,0.22916666666666666,,0.1606982703732932,0.2976350629600401,0.06846839629337345,144,33,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,11,0.171875,,0.10609137492852205,0.23765862507147795,0.06578362507147795,128,22,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,12,0.16071428571428573,,0.09199651942269428,0.22943205200587719,0.06871776629159145,112,18,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,13,0.0625,,0.0035930169610395232,0.12140698303896047,0.05890698303896048,80,5,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,14,0.075,,0.012391738206829456,0.13760826179317054,0.06260826179317054,80,6,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,15,0.16071428571428573,,0.09199651942269428,0.22943205200587719,0.06871776629159145,112,18,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,16,0.20833333333333334,,0.1420081195148295,0.2746585471518372,0.06632521381850383,144,30,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,17,0.2361111111111111,,0.16697746002804517,0.30524476219417707,0.06913365108306593,144,34,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,18,0.32954545454545453,,0.2606553419105204,0.39843556718038864,0.06889011263493411,176,58,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,19,0.4010416666666667,,0.3323442703894975,0.4697390629438359,0.0686973962771692,192,77,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,20,CVQ,semantic,20,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,FVQ,ordinal,1,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,2,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,4,0.8482142857142857,,0.7808953109939074,0.915533260434664,0.0673189747203783,112,95,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,6,0.1640625,,0.09937093298939419,0.2287540670106058,0.06469156701060581,128,21,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,8,0.2152777777777778,,0.14821282844517925,0.28234272711037633,0.06706494933259853,144,31,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,10,0.2361111111111111,,0.16697746002804517,0.30524476219417707,0.06913365108306593,144,34,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,12,0.1875,,0.11965900628299005,0.25534099371700997,0.06784099371700995,128,24,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,14,0.13541666666666666,,0.06548210356154319,0.20535122977179013,0.06993456310512347,96,13,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
