model,model_family,variant,num_keys,num_updates,condition,query_type,condition_label,slot,subset,label_set,C,layer,rel_depth,top1,top1_std,mean_rank,mrr,n_folds,hit_max_iter,n_probe,chance,provenance_tier,source_file,notes
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,26,0.764706,0.9924000000000002,0.004963869458396347,1.0308,0.9955951773049645,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,27,0.794118,0.9928000000000001,0.005306599664568644,1.0264,0.9959555555555555,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,28,0.823529,0.9924000000000002,0.004963869458396347,1.0268000000000002,0.9957422222222222,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,29,0.852941,0.9936,0.004630334761116095,1.0292000000000001,0.996248986828774,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,30,0.882353,0.9924000000000002,0.004963869458396347,1.0184,0.9958814814814815,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,31,0.911765,0.9924,0.005122499389946284,1.0184000000000002,0.9958293333333333,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,32,0.941176,0.9924,0.00542586398650022,1.0192,0.9958281481481481,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,33,0.970588,0.9928000000000001,0.004833218389437833,1.0211999999999999,0.9959795698924732,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,34,1.0,0.9924,0.0046303347611160945,1.0272000000000001,0.9957333333333332,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,IVQ,ordinal,k2,2,all,expected,0.1,0,0.0,0.02851851851851852,0.0009072184232530302,23.675185185185185,0.1060973154551291,5,False,2700,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,IVQ,ordinal,k2,2,all,expected,0.1,1,0.029412,0.022962962962962963,0.0027715980642769927,25.127777777777776,0.09256905775409913,5,False,2700,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,IVQ,ordinal,k2,2,all,expected,0.1,2,0.058824,0.02185185185185185,0.005665577237325315,24.26962962962963,0.09546313203818323,5,False,2700,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
